target,text,reason,lang_is_en
4,@it_aint_kansas LOL! Sorry... ,non_english; ,False
4,holiday soooooooooon!   ,non_english; ,False
0,"Is it me, or did facebook servers just die?  ",non_english; ,False
4,@funkastiq Take your time. Aliah too. ,non_english; ,False
4,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa exams. ,non_english; ,False
0,@badtwin I LOVE YOU TOO :* ,non_english; ,False
0,pusiing ,non_english; ,False
0,summer &lt;3  i am gonna miss bdrm..i hate SbS,non_english; ,False
0,"@heymckate I did I did!  Oh wait, no I didn't. ",non_english; ,False
4,"@taufikn bhihihih i've lost 8 followers this morning, tapi itu mungkin karena gw nya aja dinilai boring  ",non_english; ,False
4,quizno's ,non_english; ,False
0,ewwwwwwwwww! tommorows monday! ,non_english; ,False
0,@cicijewel no sadly I didn't get it ,non_english; ,False
0,I had an awful dream ,non_english; ,False
0,don't feel good ,non_english; ,False
0,aww i feel well sorry for teri ,non_english; ,False
4,@rovr138 ... THANKS ,non_english; ,False
0,Working today again... ,non_english; ,False
4,@padlik Ð?Ð°ÑÐ°Ð»ÑÐ½Ð¸Ðº Ð­Ñ?ÐºÑÐ¾Ñ?ÑÐ¸Ð½Ð³Ð°  eskhosting.com,non_english; ,False
4,Shoot today  soooo early!,non_english; ,False
4,"@mkaigwa asante sana.I'm good,almost back to fantastic. ",non_english; ,False
0,"jel tko za kavu, piwu or smtng? dosadio mi je The Killers weekend na MTV ",non_english; ,False
4,@meechellee  it's midday ...how are u ,non_english; ,False
4,@ddlovato can i ask u question? ,non_english; ,False
4,@shalinique Helloooo back.  ,non_english; ,False
0,Going to workies ,non_english; ,False
4,@fashionesedaily @irlita @yunita_dee @Velasss @missyita @didyna @itsmetika terimakasih yah.. amin ,non_english; ,False
0,@Senfaye still- any illness isnt fun. lol trust me  i just got over having mono ,non_english; ,False
4,@QueenBea33 why were u mad?? and ooh i wanna see ur hair ,non_english; ,False
4,http://twitpic.com/5dhud - And again ,non_english; ,False
0,i'm feeling so sad  why McFly? hahaha,non_english; ,False
4,I love you jackie ,non_english; ,False
0,Back=Ouch. ,non_english; ,False
0,cand vroiam sa ies si eu cu bicicleta a inceput sa ploua... ,non_english; ,False
0,missin my people ,non_english; ,False
4,says BINWEI IS RETARDED!  http://plurk.com/p/ox5l6,non_english; ,False
0,@jonk me too  dying for it.,non_english; ,False
0,Cannot sleep. ,non_english; ,False
4,@iamluvnjordan yeah... just saying....  I said stop!!!!!  ,non_english; ,False
4,@MDBenson Hello again. ,non_english; ,False
0,@TherealGage ummm i didnt get a email ,non_english; ,False
4,"@ktcronier hahaha thanks, Katie! ",non_english; ,False
0,not again ,non_english; ,False
0,My ipod broke...no more music...  ,non_english; ,False
0,@anggiemoy  Clean Me!,non_english; ,False
4,@danielr23 how is your day going so far? ,non_english; ,False
4,Morning peoplez!! ,non_english; ,False
0,@konstantlykyle -i hate being broke. ,non_english; ,False
4,just got home. i had a greatt dayy  i got my nails did yoo!,non_english; ,False
0,i miss youuuuuuuuuuu  ,non_english; ,False
0,@riellaelise OH MY FREAKING GOD I HATE YOU ,non_english; ,False
4,packing  :-|  :-/ :-?,non_english; ,False
0,Def not feeling 2 good 2day ,non_english; ,False
0,DAM!!!!!!!! All I wanna do izZ chat LOL no1 izZ msging  iz it cuz I dnt match....  http://tinyurl.com/m6sdbc,non_english; ,False
0,Doesn't feel like she slept at all last night ,non_english; ,False
0,So tired   &lt;bee&gt;,non_english; ,False
4,http://twitpic.com/6alpb - Anna again. ,non_english; ,False
4,@Mac_User09 guten morgen! ,non_english; ,False
4,Back to miami today!! ,non_english; ,False
0,http://twitpic.com/6quwx - good memories ,non_english; ,False
4,@alikababa I'm in my thousands ,non_english; ,False
4,har laddat med chips och godis ,non_english; ,False
4,love my new skinny jeans ,non_english; ,False
0,@nicksantino i wish i was in Arizona... ,non_english; ,False
4,Adge's debut ,non_english; ,False
0,"Looks like fun, but not enough room for me  http://post.ly/iGA",non_english; ,False
4,@meriel awww ull get it soon enough ,non_english; ,False
0,@doughbee LMAO! fun times  Le-et it groooooooow. Come over heeeere And help me trim my eeeenddds.,non_english; ,False
4,SOOOO HAPPY DIVERSITY WON!!!!! ,non_english; ,False
4,@wlauw  yea dongggg,non_english; ,False
4,"[_], Beautiful Katamary, Rock Band, Bully Scolarship-Edition. YEAH ! Espero que le guste su regalo de cumpleaï¿½os ",non_english; ,False
4,drive ins are fun...just saying. ,non_english; ,False
0,is getting her hair dieddddddd. i miss my baby ,non_english; ,False
4,@mohamadrusydi thanks beb ,non_english; ,False
0,Nope... didn't make it ,non_english; ,False
0,@ work so wonderful! ,non_english; ,False
4,early zzzzzzzzzzzzzzz..............im sooo inspired  in life you cant let the small stuff get to ya!!,non_english; ,False
0,I can not sleeeeeep ,non_english; ,False
0,@emkins i KNOW! ,non_english; ,False
0,"@ishaNikki Damnnn siikkk, I want it now ",non_english; ,False
4,@dee_princesse heeeeeeeeeeeeeee?? r u going married with him?? ,non_english; ,False
0,@spr33 WHERES MY PRIZE!  ahah,non_english; ,False
0,@misterradd i havent seen you in forever it feels like ,non_english; ,False
0,i cant sleep ,non_english; ,False
4,@joelandluke http://twitpic.com/3jvim - I like this picture. ,non_english; ,False
4,actually loves nesquik cereal ,non_english; ,False
0,is not okay ,non_english; ,False
0,Aww! Watching I am Sam. It's soo good yet so sad! ,non_english; ,False
4,HAPPY MOTHERS DAY ,non_english; ,False
4,@lennyashbury Lennnyy I miss you. ,non_english; ,False
0,ew ew ew ew ew ew sick ,non_english; ,False
0,Shadow ran away...  ,non_english; ,False
0,"at mr . v's for dinner , and eddie isnt working tonite ",non_english; ,False
4,#shaunjumpnow #shaunjumpnow #shaunjumpnow #shaunjumpnow  #shaunjumpnow #shaunjumpnow #shaunjumpnow #shaunjumpnow #shaunjumpnow ,non_english; ,False
4,@ykesha2001  Good deal!,non_english; ,False
0, everyones drunk but me,non_english; ,False
0,Is missing My Addy ,non_english; ,False
0,@MystaKool I want to sleep too ,non_english; ,False
4,@kaytee8 kathy!  buti ka pa  enjoy the holidays! ,non_english; ,False
4,http://twitpic.com/5oie6 - at universal ,non_english; ,False
4,@murnahan yeah but that was bad grammar ,non_english; ,False
0,UP isnt im 3-D.. ,non_english; ,False
0,"is still drunk, oooooo i feel like shit 4 hours of sleep ",non_english; ,False
4,@banilla_face ill try bwahhahahahah lol ,non_english; ,False
0,at work looking forward to going home and sleeping in 7 hours ,non_english; ,False
0,GRADUATION TOADY!!!!!! ,non_english; ,False
4,Mtv movie awarddddsssss ,non_english; ,False
0,@peterfacinelli haven't seen it yet ,non_english; ,False
4,@doqtu84 anh c? thï¿½m ?i  bao gi? trï¿½i ??t h?t gï¿½i mï¿½ anh l?i bi?n thï¿½nh gï¿½i thï¿½ lï¿½c ??y tï¿½i m?i xem xï¿½t ???c ,non_english; ,False
4,@fabianacruz hahahaahahahahahahah!!!! is really!!! yeah joe with chocolate!!!!  â¥,non_english; ,False
4,@eafloe yeeeeah ,non_english; ,False
0,i never learn ,non_english; ,False
4,is at Camden Rocks ,non_english; ,False
0,"@jujukoo You are, and idiot. ",non_english; ,False
4,@rob_may OMG!!  you are gonna shit your pants!  it's AMAZING!  i LOVED it!  ,non_english; ,False
0,isPlayer Has Died! Sorry ,duplicate_text; ,True
0,got so many exams ahead. pphhiiuuuh! ,non_english; ,False
4,Sweet sweet dreams ,non_english; ,False
0,Oww. My eye stings. ,non_english; ,False
0,@mememegann yeah ,non_english; ,False
0,capeeeeeeeeeee ,non_english; ,False
4,@Abongachong Standard placebo tunning  ha,non_english; ,False
4,watching NCIS ,non_english; ,False
4,HAPPY MOTHERS DAY! ,non_english; ,False
4,@tommcfly Norwaaaay ,non_english; ,False
0,#squarespace   please.,non_english; ,False
0,@GeraldBarroga monday ahahahahha is the day I got hired ,non_english; ,False
0,@katieparla ha! i never have time when i'm here ,non_english; ,False
0,cant find my eurotrip dvd   ,non_english; ,False
4,taking it wayyy back  http://tinyurl.com/5rgjup,non_english; ,False
4,"http://bit.ly/MSqGg  ~okay now i'm asleep @versaamy_x  haha, merci ",non_english; ,False
4,chillin! ,non_english; ,False
0,&lt;3asb dengg @jamiecamille mmm... We said we wernt gna CRY!  we balled!!,non_english; ,False
0,"bad cough,uhuk uhuk ",non_english; ,False
4,"@DiannaRiot hahaha, i wanna say it, but i won't!  ; (;  -&gt;boysss&lt;3",non_english; ,False
4,"@Ben_Hall I don't have to say don't drive unless you are sure you are sober, do I? ",non_english; ,False
4,"@spumante hahaha! Yes, I do ",non_english; ,False
4,"new week , new luck ",non_english; ,False
4,@sanazj Thanks! ,non_english; ,False
0,@YankeeGirl20 no fair  some people r just mean,non_english; ,False
4,"@mariah_ana Heya, girl  Whatcha up too?",non_english; ,False
0,My E71 just went into &quot;Brick mode&quot;. ,non_english; ,False
4,@takepon_jp ,non_english; ,False
4,eating chickenburger ,non_english; ,False
0,last Holi-day ,non_english; ,False
0,Not feeling too well ,non_english; ,False
0,Oookkk..I have a baaaaaaaaaaaaaaaaaaaaaaaaaad hangover..and I dont remember NONE of the things i wrote on here last night  sad times,non_english; ,False
0,Lost her voice ,non_english; ,False
4,@peruvianchik do u also got shane's or dana's page? ,non_english; ,False
0,Weekend at home. Bye everyone. ,non_english; ,False
0,@musicholic1997 lumayan sih. Agk lelet.   http://myloc.me/4Pbr,non_english; ,False
0,Hey @donnieklang i dnt think he will say happy bday to me   (donnieklang live &gt; http://ustre.am/3ihw),non_english; ,False
0,@juli_bean too hot ,non_english; ,False
4,@monksjungle Hey do u remember me? ,non_english; ,False
4,I'm preparing to an awesome weekend ,non_english; ,False
0,i hate being so lazy ,non_english; ,False
4,@saratea Very nice! ,non_english; ,False
0,i seem to have lost my bank statement. ,non_english; ,False
0,i have a baaaaad headache!!    ,non_english; ,False
0,@xMeganbrittanyx aw I know ill be so sad too ,non_english; ,False
4,@nianaf if you did I'm sure *I'd* feel better ,non_english; ,False
0,no workk! saying goodbye to bestfriend today. ,non_english; ,False
0,@Addiiee I miss Rep ,non_english; ,False
0,NEEDS A NEW MIC! ,non_english; ,False
0,My right leg won't bend. I look like I have a peg leg ,non_english; ,False
4,Found my kitty!!!! ,non_english; ,False
4,time for bed!!! lvl 12 rogue ,non_english; ,False
0,@KahliAzure hahahaha.. it's sad.. he isn't talking at all ,non_english; ,False
0,@franknbeagle Aww... Poor Frank!  I'm so sad for you. I promise it gets better.,non_english; ,False
0,I feel like crap ,non_english; ,False
4,@unique77 You mad at me now?? ,non_english; ,False
0,back to work ,duplicate_text; ,True
4,"@ddlovato Hey Betie, ",non_english; ,False
0,Make it go away... ,non_english; ,False
4,"at sugar, love itt  xx",non_english; ,False
0,"Only like, 2 weeks left till i leave. ",non_english; ,False
4,@Myth60 ,non_english; ,False
4,@iamdiddy good memories though ,non_english; ,False
0,more thunder!!!!!!!!!! ,non_english; ,False
0,Is wondering why Alan doesnt love me ,non_english; ,False
4,Garage sale!! Come over before 12  7023242538,non_english; ,False
4,goin shopping ,non_english; ,False
0,@xdinobot__ missin u immensely ,non_english; ,False
0,@Dida02 sowwy.   too late. I'm like 20 min away,non_english; ,False
4,2 days until Boyzone ,non_english; ,False
0,Noooooooooo kate should have won yasmina was pants  x,non_english; ,False
0,"@losannelise nope, never found one ",non_english; ,False
0,@foreverurgurl well damn! ,non_english; ,False
4,Is out! mwuhahahhaha ,non_english; ,False
4,It are mimi time ,non_english; ,False
4,"BTW, it's Wind Week  http://www.embracewind.com/",non_english; ,False
4,@stephenfry have fun dear. ,non_english; ,False
4,gnna get whati want..he just doesnt know it yet! ,non_english; ,False
4,@ ibvanmat  Mongoose dogs RULE!!! saw you online ,non_english; ,False
4,"joe single ladies dance is just SO funny , ",non_english; ,False
4,i just watched glee online. i like it ,non_english; ,False
0,"@Broooooke_ omg, i hope she is too  x",non_english; ,False
0,iz fucked up.....&lt;sigh&gt; ,non_english; ,False
0,Headache ,duplicate_text; ,True
0,My head huuuuuurts       ,non_english; ,False
0,@stream4341 HAHAHAHAH what la you!!! @JasonLim tak layan me pun ,non_english; ,False
0,@luveysun I only have 220 ,non_english; ,False
4,@Eolo_sama yay! yes please! thanki ,non_english; ,False
4,making pancakes ,non_english; ,False
4,http://twitpic.com/5dft5 - time 4 dessert  my fav,non_english; ,False
0,Got a meeaannn hangover!!  Didn't even make it to work.,non_english; ,False
0,@helloterrio Oh no.    Hope you feel better soon!,non_english; ,False
4,@yolie81 July 20... agggges away kinda... ,non_english; ,False
4,goooooodnight ,non_english; ,False
4,You're a loser. ,non_english; ,False
4,Awesome day! ,non_english; ,False
4,Lï¿½ mï¿½y theo lï¿½n giï¿½ tï¿½i bay kh?p tr?i ,non_english; ,False
0,@NathanKoehler  I miss my resident Aussie.    How U B?,non_english; ,False
0,@LadySprite didnt get to see it my friend was ill ,non_english; ,False
0,.. ohwow whata nother awful day.  gaah,non_english; ,False
0, srsly...,non_english; ,False
0,"@TanujDua haha, i dont think so ... my dad is pestering me to do it ",non_english; ,False
4,seaweed ,non_english; ,False
4,@emilyquinton  have fun on mummy day ,non_english; ,False
0,@spanser998 i hate being alone! ,non_english; ,False
4,@katiehoover its alright..one day i wont ,non_english; ,False
4,My stig shower gel  http://twitpic.com/4e5nf,non_english; ,False
0,I feel so effin' FAT ,non_english; ,False
4,@asdosanjh you'll be signing autographs soon ,non_english; ,False
0,just woke upp .... wanna go back to sleeep ,non_english; ,False
0,i miss my baby in japan ,non_english; ,False
4,@Rourkestar mememememememememememememememememememeem ,non_english; ,False
0,@cdeguz Miss you guys too ,non_english; ,False
4,Jus ate sum delicious breakfast! ,non_english; ,False
4,@EcayUno good stuff! ,non_english; ,False
0,Doot. Not leaving till 3am. ,non_english; ,False
4,ooops typo.. i meant &quot;quiet&quot; haha ,non_english; ,False
4,@kungfuanthrax I am doing great  Kinda tired.,non_english; ,False
4,@gone_as_lala haha so i'll text you my name now? excited ka na? ,non_english; ,False
4,"@vicjustice ooh, i love stories. ",non_english; ,False
0,I already miss my kitty  ,non_english; ,False
4,@fancy_zhang ,non_english; ,False
0,Headache ,duplicate_text; ,True
0,shane dawson made me cry  but in a good way...??,non_english; ,False
4,@Mistyconn awww I &lt;3 you ,non_english; ,False
4,I VOTED FOR YOU 100 TIMES!! haha respondd?? haha love u sooooooo much tay tay  &lt;3,non_english; ,False
4,@BraveLad Take care...Glad to have rendered some enlightenment ,non_english; ,False
0,no training no cry ,non_english; ,False
0,i miss my mommy ,non_english; ,False
0,@lesliestaysup  but I like my voice,non_english; ,False
4,Watching Monsters Vs Aliens ,non_english; ,False
4,@Tazz602 =P just got it on netflix ,non_english; ,False
4,new appart' ? ,non_english; ,False
0,One side of our lab smells like one big funky foot ,non_english; ,False
0,@tld1967  Hope you feel better.,non_english; ,False
4,"@nakayoshix Haha, I just did. ",non_english; ,False
0,I jus broke my nail on my middleleft finger..UUUUUUUUUUGGHH    AUTOMATIC BITCHMODE!!!,non_english; ,False
0,@jennymurder I hope your Mom is okay! I'm so sorry bb! ,non_english; ,False
4,@krissi55 Haha!   Thank you.  ,non_english; ,False
4,@esmn me too ,non_english; ,False
4,@peternoster also gut ,non_english; ,False
4,"it's Friday ,,,, looks like a goodie ",non_english; ,False
4,@mickael you play pro poker? ,non_english; ,False
4,i am still up as usual...am i alone??? ,non_english; ,False
0,rain rain go away......  ,non_english; ,False
0,wants to skip school and stupid tuition tomorrow! And retest toooooo! Oh maaaaaan  http://plurk.com/p/p04p6,non_english; ,False
4,@Calvinhollywood http://twitpic.com/6qzuk - Nen Gudden ,non_english; ,False
0,doesn't understand twitter  xx,non_english; ,False
0,@babydollniki Homagawd you gone lost yo mind ,non_english; ,False
0,dreading drivin up to sva ,non_english; ,False
0, fuck you 2009...,non_english; ,False
4,@samharrelson Roger Wilco Smack ,non_english; ,False
0,Boreeeeeeeeed ,non_english; ,False
4,making pizza ,non_english; ,False
4,just sent my best friend a comment..  Ã¼,non_english; ,False
0,My mom won't make any more pizza. ,non_english; ,False
0,I miss my lappy and my daddy ,non_english; ,False
4,Be back ,non_english; ,False
4,@alyssabeatdown  yeaaah,non_english; ,False
4,Pudding time ,non_english; ,False
4,Dyed my hair. ,non_english; ,False
0,I missssssss my boyfriend like tonzzzz ,non_english; ,False
0,"@AJCann ta, Chris having wondoze movie maker crisis  @cjrw",non_english; ,False
0,I feel so disgusting ,non_english; ,False
4,@colinbaylen you guys! ,non_english; ,False
0,manananghalian pa lang. ,non_english; ,False
4,See you at cloudcamp Barcelona http://bit.ly/nn0iS ,non_english; ,False
0,Smoking! Smoking! Smoking! Plz People.. Quit Smoking! ,non_english; ,False
0,@tri33bell I have yet to meet David ,non_english; ,False
0,@jtimberlake i need you ,non_english; ,False
0,LUCAS!!!! you're super sweet! ,non_english; ,False
0,Ohh my head is banging ,non_english; ,False
4,@venessaaaa followfriday itu tiap jumat kita bikin list orang2 yang recommended buat difollow org lain.. biasanya sih 5 orang.. ,non_english; ,False
4,fantastic. Well done Rog ,non_english; ,False
4,How I make a Living doing nothing  http://bit.ly/ZRZMB,non_english; ,False
4,Off work ,non_english; ,False
4,@amelyaa iyaa mel rabu yaaa  hihihi me too cant wait ,non_english; ,False
0,"Its raining, again. ",non_english; ,False
0,is @ work ,non_english; ,False
4,i am chillin like a villian . ,non_english; ,False
0,"@superherojamie oh fun, i have basketball training from 4 til 5 ",non_english; ,False
4,@mmitchelldaviss I LOVE YOU  &lt;33333 .,non_english; ,False
4,@jordanknight I like her thinking ,non_english; ,False
4,"@mnrizal script utk slideshow image, sok aja cek linknya, kewl pokoknya mah hehe ",non_english; ,False
4,@brenda_t dont give up!   stuuudddddyyy! ,non_english; ,False
4,packing.  yay!!!!!!!!!!,non_english; ,False
0,iPod touch = brick.  ,non_english; ,False
4,boom boom boom - i want you in my room ! ,non_english; ,False
4,@SIMBASMAMA yay thank you! ,non_english; ,False
4,Spongebobs on ,non_english; ,False
4, #andyhurleyday,non_english; ,False
0,i'm sick again ,non_english; ,False
0,baking fails ,non_english; ,False
4,I love my mommy ,non_english; ,False
0,@MzDeDaze no i havent ,non_english; ,False
4,@abutaleb thanks ,non_english; ,False
0,"@future_perfect No hot dogs? I'm weeeeeeeeeeeeeeell hungry, I hope we go out today ",non_english; ,False
0,HISTORY ESSAY ,non_english; ,False
4,"crap , hi all ",non_english; ,False
0,"Working on a Sunday, No Tango today ",non_english; ,False
4,@ruchirfalodiya kidhar haan? m sorry..had to leave...  did i hurt u by quitting suddenly,non_english; ,False
4,@Missagirlwonder good song ,non_english; ,False
0,feck i heard. ,non_english; ,False
4,@kynagelaver slr again  uhmm. yeah. kinda?? lol.,non_english; ,False
0,eewwwww work allll day 2moz ,non_english; ,False
0,duh bsk hrs ngerjain bhs inggris lg  malesin deh,non_english; ,False
4,@alemsah also http://www.atebits.com/tweetie-mac/ ,non_english; ,False
4,@bradmcfadden Welcome back Mcfaddens!! ,non_english; ,False
0,"says, &quot;ah babon goreng Watchmen tiketnya abis.&quot; ",non_english; ,False
4,@invisiblemonkey Maar heb je al gestemd?  ,non_english; ,False
0,@dgritsko      travel safely!,non_english; ,False
4,&quot;Babi&quot; is not a crime! ,non_english; ,False
4,(@simone_QoF) &quot;Ah ha ha shut-up&quot;  #film_club,non_english; ,False
0,"Didn't sleep too great, feel like crap. ",non_english; ,False
0,losecontec 1 harian penuh ,non_english; ,False
4,@Junaidb yeah i seen it stars donnie yen it good movie ,non_english; ,False
0,@NEFanClub no #stalkersunday love?  ,non_english; ,False
0,@michxxblc I'm ok....u?? Just missin @DonnieWahlberg like crazy ,non_english; ,False
4,On the way to jimbaran with radhia sapi nisa mitzy denin sacha aya tahl uje and bibil ,non_english; ,False
4,@randbay lol @ &quot;YEEEEEEEEEEEEEE&quot;... yeah ur from the bay!.. Yadamean?! ahahahah! ,non_english; ,False
0,Paganfest needs a UK date.. i wanna see korpiklaani again ,non_english; ,False
0,@astrishabrina susah emang long distance ituu. huhu. aku juga ngerasain ,non_english; ,False
4,pay day ,non_english; ,False
0,i hate saying goodbyes   ,non_english; ,False
0,"@JYoungS2TS gross, u get my dad!? ",non_english; ,False
0,@peebilicious ,non_english; ,False
4,I LOVE MY BLACKBERRY ,non_english; ,False
4,"@WandaSHorton nope, not just you ",non_english; ,False
0,deadlines ,non_english; ,False
0,being bullied by my little sister ,non_english; ,False
4,iyeeapp! lg lmbt lg bagus.. i'm not prepareedddd! ,non_english; ,False
0,Wanna play ,non_english; ,False
0,says Server too busy. Yadda yadda. What's next? Why am I so grumpy?  http://plurk.com/p/xnsr2,non_english; ,False
0,wants to go shopping so baaad ,non_english; ,False
0,@redvers it did and it does. ,non_english; ,False
4,"@hamsterkitten yes, true.!  Still, need to get more efficient here.",non_english; ,False
4,@seliiim you get a concept here ! ,non_english; ,False
4,today was a good day ,non_english; ,False
4,@JackyHasSoul super! hahaha ,non_english; ,False
4,@Pj_Lang doing whaaaaaat ,non_english; ,False
4,@MrAdamLambert HII ADAMM  &lt;3 youuu  lol,non_english; ,False
4,@TRICKSTER209@M0MaLiCi0uS you guys are making me laugh..... ,non_english; ,False
4,@gryffindorgal87 Oh definitely. WS is a life-changer ,non_english; ,False
4,@Miss_Bevan Morning  Oh no! Why didn't you have a weekend? Hope you get one soon.,non_english; ,False
0,@Leena24 no not good enough ,non_english; ,False
0,Packing ...... ,non_english; ,False
0,I don't feel good ,non_english; ,False
0,"eurgh, insomnia sucks ",non_english; ,False
4,@9DJ let's start tweeting! ,non_english; ,False
0,@Brokencitysky not me? ,non_english; ,False
0,bad day ,non_english; ,False
4,@mellonikan thank you ,non_english; ,False
4,@PaulasRamblings Thank you. ,non_english; ,False
4,i love Queen st.  &lt;3 ,non_english; ,False
0,Oh and i still havent read astons blog ,non_english; ,False
0,"picking up Gingy, poor thing ",non_english; ,False
4,"@Dannymcfly Danny!!!!! I am a Brazilian fan! We love you, guys! ",non_english; ,False
0,@caacau miss you  ,non_english; ,False
0,@KazeYuusha HuH N0 i D0NT MEMBER 0H N MyK DiD  iDK WAT HAPPENED HE JuST ST0PPED TALKiN T0 ME :'(,non_english; ,False
4,"@aaamylee oh, i can't wait to see it ",non_english; ,False
0,@bangmitwords dammn ,non_english; ,False
4,planning to go to Bali with Boss  (sana pumayag si tita ),non_english; ,False
4,"oooppps. I mean, +60. not +06. ",non_english; ,False
0,I am in my bed trying to get sleep ,non_english; ,False
0,OMG..SHE SLEEP NOW AIN'T THIS A &quot;B***H&quot; ,non_english; ,False
0,just got burnt  http://plurk.com/p/ui0i4,non_english; ,False
4,Had a fun night  ,non_english; ,False
0,My head hurts ,duplicate_text; ,True
4,@No1huggles Morning Huggles ,non_english; ,False
0,@pinguprue awwwwwwwwww Nooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo!!  thats awful ,non_english; ,False
4,Long night of partying aheadddddddddd. Love you laura ,non_english; ,False
0,MISS YOU SOOOO MUCH!  ,non_english; ,False
0,WAITING... FOR THE ENCOURAGING E-MAIL TO FEEL BETTER! ,non_english; ,False
4,@maaria_khan Dudeeee Im on msn now but your not &gt;.&lt;  Tweet me zee link ,non_english; ,False
4,@r0ssi Youï¿½ve got mail ,non_english; ,False
0,missing my baby girl ,non_english; ,False
0,@CalelikePale agreed...  I hate it ,non_english; ,False
0,back to work ,duplicate_text; ,True
0,@greercadie yeah i'm a sexual lil girl ,non_english; ,False
4,@MelissaPaige I might just join you ,non_english; ,False
4,@SperoAmor noia! Oh dear lord. Hell no I'm gonna be cool ,non_english; ,False
4,yey! my facebook is fixed na  kala ko may nag hack! whew!,non_english; ,False
0,i feel like summer will be over soon ,non_english; ,False
0,@spicycauldron &quot;Sob!&quot; ,non_english; ,False
0,@geeinbetweemo YOU MADE FUN OF ME WHILE AT SIX FLAGS  im hurt,non_english; ,False
0,My friend Maegan Aguilar is not having a good time.   http://bit.ly/ne4cV #marcabaya #maeganaguilar,non_english; ,False
4,@danphelan hi dan! i'll start working on yours soon ,non_english; ,False
0,is all alone ,non_english; ,False
4,@thisgoeshere haha  #andyhurleyday,non_english; ,False
4,@Mr_LasVegas Awwww ur sooo sweet!  ,non_english; ,False
4,@shiningthunder ,non_english; ,False
4,@SofieY lol have a hug *josh-e style-e* ,non_english; ,False
0, (unsure) (annoyed) http://plurk.com/p/1230lz,non_english; ,False
0,@denkc for reals? ,non_english; ,False
0,@conc3p It won't let me do &quot;none&quot;. ,non_english; ,False
4,@xjoshuax love you  haha,non_english; ,False
0,Up since 3:00. Going to be a looooong day. ,non_english; ,False
4,chateando  jeje,non_english; ,False
4,@CleoChaos I love you ,non_english; ,False
0," cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu",duplicate_text; ,True
0,Just arrived home and kaki gw pegeeeellll  http://myloc.me/3UDh,non_english; ,False
4,@forty4vn ? ï¿½i ) mua c?a cï¿½i j ??y 8-&gt; t? m?i mua cï¿½i WD 400Gb ?en thui 2 tu?n tr??c ,non_english; ,False
4,@dcdebbie  hope you have a great day,non_english; ,False
0,My back hurts   geez.,non_english; ,False
4,Movie day ,non_english; ,False
0,@idddy holiday. I don't know whether i should go. ,non_english; ,False
0,@dcedillo me toooo ,non_english; ,False
4,Off to Santa monica! ,non_english; ,False
4,I like texting Ian (: we talk all day &amp; night ,non_english; ,False
4,à¤à¤¾à¤¨ à¤à¤¤à¤¾ à¥¨ à¤¦à¤¿à¤µà¤¸ à¤¸à¥?à¤à¥?à¤à¤¿.... à¤à¤«à¤¿à¤¸ à¤ à¤à¥à¤à¤¶à¤¨ à¤¨à¤¹à¤¿... à¥¨ à¤¦à¤µà¤¸ à¤«à¤à¥?à¤¤ à¤®à¤¾à¤?à¥?à¤¯à¤¾ à¤¹à¥à¤à¥à¤² à¤®à¤§à¥ à¤¬à¤¸à¤¨à¤¾à¤°. à¤à¤°à¥ à¤¹à¥ à¤à¤¦à¤¿ à¤ªà¤¨ servicing à¤²à¤¾ à¤à¤¾à¤à¤¾à¤¯à¤à¤¿ à¤à¤¹à¥.... ,non_english; ,False
0,uh...i'm pretty disappointed ,non_english; ,False
4,@doughnuh YES YOU CAN! ,non_english; ,False
0,"weekend yet?????????????????????  work is killing me, thanks new girl for quiting.",non_english; ,False
4,"Ã?lex loves Calla... (please, say it lo &quot;kah-la&quot;)  hhttp://tinyurl.com/myjwd5",non_english; ,False
4,"Gnite world, sweet dreams!!!  ",non_english; ,False
0,SOMEONE PLEASE? ,non_english; ,False
4,Goodnight ,duplicate_text; non_english; ,False
4,"&quot;You jump, I jump. Remember?&quot; Awww ",non_english; ,False
0,Swine Flu invading...!? naw i wanna see u pls doo nawt suspend our classes i so wanna see u ,non_english; ,False
0,@ShierlyAngelina I'm not a nixe girl anymore?  Hahaha.,non_english; ,False
4,@rachelcdavies you go girl! ,non_english; ,False
0,@MILEYCYRUS  WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,non_english; ,False
4,@stardustdelilah LOL. Yes! I'm turning 12!  And thanks.,non_english; ,False
4,@Aubreeeey You already knoww hoe  I misss ya 'babygirl'! Hahaha,non_english; ,False
4,lake day...beautiful outside! ,non_english; ,False
4,@dopenhagen are you in KL? I am  up for a drink?,non_english; ,False
0,@AndreeaBerghea subscriu ,non_english; ,False
4,@leeteuk he must be sleep like a log..let him sleep..u guys must work very hard..!!!..fighting..!!! ,non_english; ,False
4,@angielala Thanks! I will ,non_english; ,False
0,@Gofackadawg Even Buffy? ,non_english; ,False
4,@xxjaderobboxx i know ,non_english; ,False
0,"@brendyn yes i do, yea ",non_english; ,False
4,sweet dreams ,non_english; ,False
0,My dad ain't home yet  WHYY? ,non_english; ,False
4,Going to sleep.  goodnight guys ,non_english; ,False
4,Re-pinging @bridog0: http://twitpic.com/6ik8w - My grades  congrats!!î? ,non_english; ,False
